Sample Name/Number;Species Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter (max);Max Feret Diameter (mean);Max Feret Diameter (std. dev.);Perimeter (mean);Perimeter (std. dev.);Area (mean);Area(std. dev.);Holes (mean);Holes (std. dev.);Area+Holes (mean);Area+Holes (std. dev.);Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM)
6_B10_1;PMR_ExStream22_Main_EPT;;C33;;1528,95 mg;;;Ephemeroptera;C33_E;1070;1070;2147483647;3974;2147483647;124847;2147483647;6404;2147483647;131251;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_B10\6_B10_1;MSH;18.12.2023 15:25
6_B10_2;PMR_ExStream22_Main_EPT;;C33;;;;;Ephemeroptera;C33_E;815;810;4;3251;17;112849;226;4454;23;117303;203;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_B10\6_B10_2;MSH;18.12.2023 15:25
6_B10_3;PMR_ExStream22_Main_EPT;;C33;;;;;Ephemeroptera;C33_E;934;914;14;4008;221;124733;4709;2345;1054;127077;3873;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_B10\6_B10_3;MSH;18.12.2023 15:25
6_B11_1;PMR_ExStream22_Main_EPT;;C34;;1524,71 mg;;;Trichoptera;C34_T_ohne;304;216;84;644;186;8450;3535;88;87;8538;3621;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_B11\6_B11_1;MSH;18.12.2023 15:53
6_B11_2;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;288;241;33;710;134;9805;782;34;17;9839;769;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_B11\6_B11_2;MSH;18.12.2023 15:53
6_B12_1;PMR_ExStream22_Main_EPT;;C34;;1524,33 mg;;;Trichoptera;C34_T_ohne;217;204;10;630;51;7066;298;27;31;7092;299;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_B12\6_B12_1;MSH;18.12.2023 15:54
6_B12_2;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;249;179;66;538;126;6129;2148;27;21;6156;2164;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_B12\6_B12_2;MSH;18.12.2023 15:54
6_C1_1;PMR_ExStream22_Main_EPT;;C34;;1521,37 mg;;;Trichoptera;C34_T_ohne;166;133;26;463;41;4979;622;44;60;5023;577;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C1\6_C1_1;MSH;18.12.2023 15:55
6_C1_2;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;151;129;17;442;28;5206;609;39;40;5244;634;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C1\6_C1_2;MSH;18.12.2023 15:55
6_C2_1;PMR_ExStream22_Main_EPT;;C34;;1531,74 mg;;;Trichoptera;C34_T_ohne;570;507;56;1582;58;39764;2076;87;77;39851;2030;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C2\6_C2_1;MSH;18.12.2023 15:56
6_C2_2;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;590;580;7;1758;267;45906;3688;89;67;45995;3732;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C2\6_C2_2;MSH;18.12.2023 15:57
6_C3_1;PMR_ExStream22_Main_EPT;;C34;;1523,84 mg;;;Trichoptera;C34_T_ohne;529;504;19;1405;74;40657;2403;104;58;40761;2369;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C3\6_C3_1;MSH;18.12.2023 15:57
6_C3_2;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;536;519;17;1344;34;40918;4673;17;10;40936;4677;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C3\6_C3_2;MSH;18.12.2023 15:57
6_C3_3;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;530;497;26;1360;71;39238;1308;42;18;39280;1315;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C3\6_C3_3;MSH;18.12.2023 15:58
6_C4_1;PMR_ExStream22_Main_EPT;;C34;;1532,89 mg;;;Trichoptera;C34_T_ohne;781;769;14;2448;14;119014;3521;324;349;119339;3870;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C4\6_C4_1;MSH;18.12.2023 15:59
6_C4_2;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;771;761;11;2161;222;118406;4815;204;248;118610;4594;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C4\6_C4_2;MSH;18.12.2023 15:59
6_C4_3;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;791;740;45;2254;237;113953;6424;846;307;114799;6296;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C4\6_C4_3;MSH;18.12.2023 15:59
6_C4_4;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;789;776;13;2478;153;119309;4884;398;434;119707;4697;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C4\6_C4_4;MSH;18.12.2023 16:00
6_C4_5;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;722;707;11;2101;55;111368;4545;1174;637;112542;5131;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C4\6_C4_5;MSH;18.12.2023 16:01
6_C5_1;PMR_ExStream22_Main_EPT;;C34;;1520,16 mg;;;Trichoptera;C34_T_ohne;794;785;11;2275;120;124863;4181;132;124;124995;4113;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C5\6_C5_1;MSH;18.12.2023 16:01
6_C5_2;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;792;792;2147483647;2216;2147483647;125783;2147483647;26;2147483647;125809;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C5\6_C5_2;MSH;18.12.2023 16:02
6_C5_3;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;754;754;2147483647;2214;2147483647;119496;2147483647;128;2147483647;119624;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C5\6_C5_3;MSH;18.12.2023 16:02
6_C5_4;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;808;782;24;2109;144;125043;1915;71;19;125115;1907;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C5\6_C5_4;MSH;18.12.2023 16:03
6_C5_5;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;814;797;17;2316;116;127122;2708;384;275;127506;2711;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C5\6_C5_5;MSH;18.12.2023 16:03
6_C5_6;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;786;766;13;2180;66;123399;5548;184;148;123583;5471;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C5\6_C5_6;MSH;18.12.2023 16:03
6_C6_1;PMR_ExStream22_Main_EPT;;C34;;1523,85 mg;;;Trichoptera;C34_T_ohne;1091;1070;29;4060;159;189560;9231;996;1025;190555;10256;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C6\6_C6_1;MSH;18.12.2023 16:05
6_C6_2;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;1058;1058;2147483647;3904;2147483647;184499;2147483647;173;2147483647;184672;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C6\6_C6_2;MSH;18.12.2023 16:06
6_C6_3;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;1050;1050;2147483647;3743;2147483647;185176;2147483647;23;2147483647;185199;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C6\6_C6_3;MSH;18.12.2023 16:07
6_C6_4;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;1046;1046;2147483647;3519;2147483647;180491;2147483647;1582;2147483647;182073;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C6\6_C6_4;MSH;18.12.2023 16:09
6_C6_5;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;1010;1010;2147483647;3426;2147483647;175769;2147483647;1008;2147483647;176777;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C6\6_C6_5;MSH;18.12.2023 16:10
6_C6_6;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;1056;1053;4;3790;470;187040;8544;1670;490;188710;8054;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C6\6_C6_6;MSH;18.12.2023 16:11
6_C6_7;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;1047;1047;2147483647;3719;2147483647;182237;2147483647;250;2147483647;182487;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C6\6_C6_7;MSH;18.12.2023 16:12
6_C6_8;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;1064;1064;2147483647;4043;2147483647;177193;2147483647;1415;2147483647;178608;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C6\6_C6_8;MSH;18.12.2023 16:13
6_C6_9;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;979;968;10;3502;49;178831;1438;1597;1233;180428;1027;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C6\6_C6_9;MSH;18.12.2023 16:15
6_C6_10;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne;1095;1095;2147483647;3752;2147483647;189104;2147483647;2104;2147483647;191208;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C6\6_C6_10;MSH;18.12.2023 16:16
6_C7_1;PMR_ExStream22_Main_EPT;;C34;;1529,26 mg;;;Trichoptera;C34_T_ohne nur kopf;80;66;8;220;28;1527;152;5;6;1533;156;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C7\6_C7_1;MSH;18.12.2023 16:17
6_C7_2;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne nur kopf;84;69;6;231;20;1481;121;4;6;1485;125;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C7\6_C7_2;MSH;18.12.2023 16:17
6_C8_1;PMR_ExStream22_Main_EPT;;C34;;1527,14 mg;;;Trichoptera;C34_T_mit;289;278;20;694;53;22493;2768;2;2;22495;2769;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C8\6_C8_1;MSH;18.12.2023 16:18
6_C8_2;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_mit;258;216;59;591;118;19382;5298;4;2;19386;5300;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C8\6_C8_2;MSH;18.12.2023 16:19
6_C8_3;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_mit;291;240;58;612;147;19263;6884;2;1;19265;6885;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C8\6_C8_3;MSH;18.12.2023 16:19
6_C8_4;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_mit;282;215;68;572;153;17993;6370;12;15;18005;6384;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C8\6_C8_4;MSH;18.12.2023 16:20
6_C8_5;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_mit;253;242;12;649;33;20573;2611;1;1;20574;2611;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C8\6_C8_5;MSH;18.12.2023 16:20
6_C8_6;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_mit;313;255;64;674;162;20699;5380;147;80;20846;5454;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C8\6_C8_6;MSH;18.12.2023 16:20
6_C8_7;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_mit;275;240;32;638;126;19479;5796;2;2;19480;5796;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C8\6_C8_7;MSH;18.12.2023 16:21
6_C8_8;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_mit zerteilt;251;204;65;561;190;17066;7331;1;1;17066;7329;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C8\6_C8_8;MSH;18.12.2023 16:21
6_C8_9;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_mit zerteilt;266;231;31;616;65;18497;2338;4;3;18500;2338;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C8\6_C8_9;MSH;18.12.2023 16:21
6_C8_10;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_mit zerteilt;273;216;38;616;95;18877;4164;13;11;18890;4170;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C8\6_C8_10;MSH;18.12.2023 16:22
6_C9_1;PMR_ExStream22_Main_EPT;;C34;;1539,70 mg;;;Ephemeroptera;C34_E;503;489;12;1266;43;25651;503;59;36;25710;487;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C9\6_C9_1;MSH;18.12.2023 16:23
6_C9_2;PMR_ExStream22_Main_EPT;;C34;;;;;Ephemeroptera;C34_E;493;461;35;1161;87;23494;2364;71;79;23564;2367;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C9\6_C9_2;MSH;18.12.2023 16:23
6_C10_1;PMR_ExStream22_Main_EPT;;C34;;1519,29 mg;;;Ephemeroptera;C34_E;492;383;72;1467;246;25591;1152;683;977;26274;1545;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C10\6_C10_1;MSH;18.12.2023 16:24
6_C10_2;PMR_ExStream22_Main_EPT;;C34;;;;;Ephemeroptera;C34_E;462;398;29;1855;97;24284;1419;243;141;24527;1337;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C10\6_C10_2;MSH;18.12.2023 16:24
6_C11_1;PMR_ExStream22_Main_EPT;;C34;;1530,70 mg;;;Ephemeroptera;C34_E;335;273;52;1147;139;12562;2766;211;253;12773;2769;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C11\6_C11_1;MSH;18.12.2023 16:26
6_C11_2;PMR_ExStream22_Main_EPT;;C34;;;;;Ephemeroptera;C34_E;330;298;33;1215;67;12855;2995;174;178;13029;3146;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C11\6_C11_2;MSH;18.12.2023 16:26
6_C12_1;PMR_ExStream22_Main_EPT;;C34;;1529,70 mg;;;Ephemeroptera;C34_E;616;536;44;1742;328;31624;5755;436;344;32060;5508;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C12\6_C12_1;MSH;18.12.2023 16:27
6_C12_2;PMR_ExStream22_Main_EPT;;C34;;;;;Ephemeroptera;C34_E;616;592;15;2057;203;34338;2186;167;90;34505;2265;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_C12\6_C12_2;MSH;18.12.2023 16:28
6_D1_1;PMR_ExStream22_Main_EPT;;C34;;1526,11 mg;;;Ephemeroptera;C34_E;158;143;12;495;90;4495;804;22;28;4517;825;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D1\6_D1_1;MSH;18.12.2023 16:29
6_D1_2;PMR_ExStream22_Main_EPT;;C34;;;;;Ephemeroptera;C34_E;140;126;6;401;19;3584;123;19;17;3603;134;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D1\6_D1_2;MSH;18.12.2023 16:30
6_D2_1;PMR_ExStream22_Main_EPT;;C34;;1534,87 mg;;;Ephemeroptera;C34_E;202;162;26;586;96;6329;892;103;120;6432;896;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D2\6_D2_1;MSH;18.12.2023 16:31
6_D2_2;PMR_ExStream22_Main_EPT;;C34;;;;;Ephemeroptera;C34_E;207;182;23;606;200;6351;1696;264;268;6615;1954;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D2\6_D2_2;MSH;18.12.2023 16:32
6_D3_1;PMR_ExStream22_Main_EPT;;C34;;1524,50 mg;;;Trichoptera;C34_T_ohne nur hinterleib;96;81;10;239;47;2092;445;0;1;2092;446;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D3\6_D3_1;MSH;18.12.2023 16:33
6_D3_2;PMR_ExStream22_Main_EPT;;C34;;;;;Trichoptera;C34_T_ohne nur hinterleib;93;85;7;246;55;2196;379;2;3;2198;381;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D3\6_D3_2;MSH;18.12.2023 16:33
6_D4_1;PMR_ExStream22_Main_EPT;;C35;;1534,12 mg;;;Trichoptera;C35_T_ohne;508;465;39;1899;134;37641;2751;260;162;37902;2765;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D4\6_D4_1;MSH;18.12.2023 16:47
6_D4_2;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_ohne;499;428;62;1649;255;35314;4791;320;226;35635;4868;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D4\6_D4_2;MSH;18.12.2023 16:47
6_D5_1;PMR_ExStream22_Main_EPT;;C35;;1538,66 mg;;;Trichoptera;C35_T_ohne;330;267;73;828;169;14879;3754;52;55;14931;3788;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D5\6_D5_1;MSH;18.12.2023 16:47
6_D5_2;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_ohne;330;243;71;889;195;14053;2831;95;80;14148;2878;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D5\6_D5_2;MSH;18.12.2023 16:48
6_D7_1;PMR_ExStream22_Main_EPT;;C35;;1526,35 mg;;;Trichoptera;C35_T_ohne;254;189;63;559;114;7387;2421;23;24;7410;2435;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D7\6_D7_1;MSH;18.12.2023 16:49
6_D7_2;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_ohne;251;193;58;609;108;7531;2587;55;67;7586;2635;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D7\6_D7_2;MSH;18.12.2023 16:49
6_D8_1;PMR_ExStream22_Main_EPT;;C35;;1528,29 mg;;;Trichoptera;C35_T_ohne;187;168;12;601;96;5524;303;17;29;5541;297;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D8\6_D8_1;MSH;18.12.2023 16:50
6_D8_2;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_ohne;181;160;15;554;66;5601;465;12;15;5614;477;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D8\6_D8_2;MSH;18.12.2023 16:50
6_D9_1;PMR_ExStream22_Main_EPT;;C35;;1527,64 mg;;;Trichoptera;C35_T_ohne;926;877;39;2655;328;170759;7949;568;370;171326;7862;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D9\6_D9_1;MSH;18.12.2023 16:55
6_D9_2;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_ohne;893;871;25;2985;299;171449;2631;461;137;171910;2725;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D9\6_D9_2;MSH;18.12.2023 16:56
6_D9_3;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_ohne;944;929;20;2957;110;178902;1718;188;211;179090;1930;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D9\6_D9_3;MSH;18.12.2023 16:57
6_D9_4;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_ohne;899;855;37;2798;228;169907;9368;534;247;170441;9338;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D9\6_D9_4;MSH;18.12.2023 16:57
6_D9_5;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_ohne;897;879;14;3072;447;175341;4412;784;191;176125;4499;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D9\6_D9_5;MSH;18.12.2023 16:57
6_D9_6;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_ohne;899;874;27;2989;135;174542;6315;1048;595;175590;6909;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D9\6_D9_6;MSH;18.12.2023 16:58
6_D9_7;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_ohne;801;777;10;2697;324;163025;5708;890;518;163915;5825;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D9\6_D9_7;MSH;18.12.2023 16:58
6_D10_1;PMR_ExStream22_Main_EPT;;C35;;1516,92 mg;;;Trichoptera;C35_T_mit;830;815;26;2040;57;147887;9341;27;8;147914;9349;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D10\6_D10_1;MSH;18.12.2023 17:00
6_D10_2;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_mit;831;822;12;2012;85;149782;10199;20;11;149802;10189;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D10\6_D10_2;MSH;18.12.2023 17:00
6_D10_3;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_mit;27;24;4;67;10;310;94;0;1;310;94;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D10\6_D10_3;MSH;18.12.2023 17:01
6_D10_4;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_mit;819;819;2147483647;2266;2147483647;152503;2147483647;19;2147483647;152522;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D10\6_D10_4;MSH;18.12.2023 17:01
6_D10_5;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_mit;832;803;30;2090;53;143548;6271;31;18;143579;6257;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D10\6_D10_5;MSH;18.12.2023 17:01
6_D10_6;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_mit;782;782;2147483647;1988;2147483647;135818;2147483647;4;2147483647;135822;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D10\6_D10_6;MSH;18.12.2023 17:01
6_D10_7;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_mit;830;818;18;2040;78;146254;9260;26;17;146280;9277;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D10\6_D10_7;MSH;18.12.2023 17:02
6_D10_7;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_mit;32;23;2;71;8;216;12;3;4;218;12;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D10\6_D10_7;MSH;18.12.2023 17:02
6_D10_8;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_mit;23;23;2147483647;66;2147483647;201;2147483647;1;2147483647;202;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D10\6_D10_8;MSH;18.12.2023 17:02
6_D10_9;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_mit;837;803;48;2080;121;147112;15899;16;7;147128;15892;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D10\6_D10_9;MSH;18.12.2023 17:03
6_D10_10;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_mit;802;798;6;1935;33;143380;4536;40;16;143420;4520;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D10\6_D10_10;MSH;18.12.2023 17:03
6_D10_11;PMR_ExStream22_Main_EPT;;C35;;;;;Trichoptera;C35_T_mit;803;803;2147483647;1937;2147483647;146667;2147483647;15;2147483647;146682;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D10\6_D10_11;MSH;18.12.2023 17:04
6_D11_1;PMR_ExStream22_Main_EPT;;C35;;1526,30 mg;;;Ephemeroptera;C35_E;397;360;16;875;53;14327;520;53;37;14380;530;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D11\6_D11_1;MSH;18.12.2023 17:04
6_D11_2;PMR_ExStream22_Main_EPT;;C35;;;;;Ephemeroptera;C35_E;397;351;21;897;63;13177;934;55;35;13232;941;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D11\6_D11_2;MSH;18.12.2023 17:05
6_D12_1;PMR_ExStream22_Main_EPT;;C36;;1520,48 mg;;;Trichoptera;C36_T_ohne;280;268;8;1179;75;17829;527;152;46;17981;523;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D12\6_D12_1;MSH;18.12.2023 17:14
6_D12_2;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_ohne;308;273;27;1126;89;17022;1090;115;57;17137;1093;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_D12\6_D12_2;MSH;18.12.2023 17:14
6_E1_1;PMR_ExStream22_Main_EPT;;C36;;1507,46 mg;;;Trichoptera;C36_T_ohne;307;261;44;947;118;17917;2335;52;25;17969;2326;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E1\6_E1_1;MSH;18.12.2023 17:15
