Sample Name/Number;Species Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter (max);Max Feret Diameter (mean);Max Feret Diameter (std. dev.);Perimeter (mean);Perimeter (std. dev.);Area (mean);Area(std. dev.);Holes (mean);Holes (std. dev.);Area+Holes (mean);Area+Holes (std. dev.);Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM)
2_B8_2;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;225;188;33;574;35;6222;841;31;23;6253;851;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B8\2_B8_2;MSH;06.12.2023 12:41
2_B9_1;PMR_ExStream22_Main_EPT;;C07;;1520,72 mg;1522,77 mg;;Trichoptera;C07_T_ohne;449;365;63;1483;263;26086;4875;59;76;26146;4902;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B9\2_B9_1;MSH;06.12.2023 12:42
2_B9_2;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;454;404;21;1614;218;27240;1908;160;123;27400;1955;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B9\2_B9_2;MSH;06.12.2023 12:42
2_B10_1;PMR_ExStream22_Main_EPT;;C07;;1531,95 mg;1534,25 mg;;Trichoptera;C07_T_ohne;473;411;52;1171;106;34576;5481;50;46;34626;5513;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B10\2_B10_1;MSH;06.12.2023 12:43
2_B10_2;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;453;421;22;1201;80;33300;2217;115;73;33415;2211;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B10\2_B10_2;MSH;06.12.2023 12:43
2_B11_1;PMR_ExStream22_Main_EPT;;C07;;1513,22 mg;1530,87 mg;;Trichoptera;C07_T_ohne;712;705;14;1767;47;109444;5684;158;144;109602;5711;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B11\2_B11_1;MSH;06.12.2023 12:44
2_B11_2;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;743;703;33;2001;159;104040;4656;81;96;104121;4629;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B11\2_B11_2;MSH;06.12.2023 12:44
2_B11_3;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;694;670;25;1740;89;101904;5989;121;153;102026;5874;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B11\2_B11_3;MSH;06.12.2023 12:44
2_B11_4;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;729;695;32;1862;161;105510;7051;181;187;105691;7195;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B11\2_B11_4;MSH;06.12.2023 12:44
2_B11_5;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;712;709;2;1855;17;109009;5935;66;39;109076;5969;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B11\2_B11_5;MSH;06.12.2023 12:45
2_B11_6;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;737;716;14;1953;50;106673;7291;138;123;106810;7231;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B11\2_B11_6;MSH;06.12.2023 12:45
2_B11_7;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;697;691;7;1774;11;103223;2580;32;25;103254;2555;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B11\2_B11_7;MSH;06.12.2023 12:45
2_B11_8;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;722;697;29;1799;71;105476;5775;75;70;105551;5813;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B11\2_B11_8;MSH;06.12.2023 12:46
2_B11_9;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;702;702;2147483647;1747;2147483647;101012;2147483647;23;2147483647;101035;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B11\2_B11_9;MSH;06.12.2023 12:46
2_B11_10;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;673;638;17;1775;69;94801;2016;77;59;94878;2057;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B11\2_B11_10;MSH;06.12.2023 12:47
2_B12_1;PMR_ExStream22_Main_EPT;;C07;;1527,18 mg;1527,92 mg;;Trichoptera;C07_T_ohne;152;133;17;418;62;3243;452;17;23;3260;465;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B12\2_B12_1;MSH;06.12.2023 12:48
2_B12_2;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;133;129;2;380;20;3176;26;3;7;3179;25;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_B12\2_B12_2;MSH;06.12.2023 12:48
2_C1_1;PMR_ExStream22_Main_EPT;;C07;;1516,15 mg;1516,95 mg;;Trichoptera;C07_T_ohne;204;140;60;351;136;3021;1250;18;21;3039;1268;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C1\2_C1_1;MSH;06.12.2023 12:49
2_C1_2;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;197;184;13;465;35;4424;389;21;16;4444;385;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C1\2_C1_2;MSH;06.12.2023 12:49
2_C2_1;PMR_ExStream22_Main_EPT;;C07;;1530,56 mg;1531,22 mg;;Trichoptera;C07_T_ohne;181;146;37;434;58;3663;824;19;21;3682;833;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C2\2_C2_1;MSH;06.12.2023 12:50
2_C2_2;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;184;151;27;411;23;3364;519;5;6;3369;521;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C2\2_C2_2;MSH;06.12.2023 12:50
2_C3_1;PMR_ExStream22_Main_EPT;;C07;;1526,18 mg;1546,35 mg;;Trichoptera;C07_T_ohne;756;739;13;1944;150;114680;2487;406;332;115086;2160;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C3\2_C3_1;MSH;06.12.2023 12:51
2_C3_2;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;776;762;12;1866;91;118344;3215;387;404;118730;3573;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C3\2_C3_2;MSH;06.12.2023 12:52
2_C3_3;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;791;755;39;1962;187;117082;8066;158;159;117240;8202;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C3\2_C3_3;MSH;06.12.2023 12:52
2_C3_4;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;785;773;10;1964;42;117775;1198;103;99;117877;1210;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C3\2_C3_4;MSH;06.12.2023 12:53
2_C3_5;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;801;110;242;283;633;13659;38739;12;41;13671;38774;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C3\2_C3_5;MSH;06.12.2023 12:53
2_C3_6;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;29;28;0;67;2;228;8;0;0;228;9;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C3\2_C3_6;MSH;06.12.2023 12:53
2_C3_7;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;769;737;27;1781;60;113336;4824;196;201;113532;4940;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C3\2_C3_7;MSH;06.12.2023 12:55
2_C3_8;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;771;726;39;1759;75;113153;9875;6;2;113159;9878;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C3\2_C3_8;MSH;06.12.2023 12:55
2_C3_9;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;755;730;36;1814;166;113278;7546;103;119;113382;7427;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C3\2_C3_9;MSH;06.12.2023 12:55
2_C3_10;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;772;770;3;1869;5;117916;107;117;13;118034;94;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C3\2_C3_10;MSH;06.12.2023 12:56
2_C4_1;PMR_ExStream22_Main_EPT;;C07;;1514,98 mg;1518,08 mg;;Trichoptera;C07_T_ohne;524;470;21;2230;222;56670;4246;576;255;57246;4418;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C4\2_C4_1;MSH;06.12.2023 12:58
2_C4_2;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;550;488;54;2260;287;56545;6254;597;378;57142;6433;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C4\2_C4_2;MSH;06.12.2023 12:58
2_C5_1;PMR_ExStream22_Main_EPT;;C07;;1519,43 mg;1533,58 mg;;Trichoptera;C07_T_ohne;760;736;21;2013;122;109222;5068;63;66;109284;5038;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C5\2_C5_1;MSH;06.12.2023 12:59
2_C5_2;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;767;757;17;1934;21;114186;2727;57;67;114243;2791;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C5\2_C5_2;MSH;06.12.2023 12:59
2_C5_3;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;776;773;5;2082;54;117452;1169;297;41;117750;1128;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C5\2_C5_3;MSH;06.12.2023 13:00
2_C5_4;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;809;779;15;2192;100;117813;2430;172;130;117985;2430;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C5\2_C5_4;MSH;06.12.2023 13:00
2_C5_5;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;783;773;15;2065;60;117097;10327;77;86;117174;10240;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C5\2_C5_5;MSH;06.12.2023 13:01
2_C5_6;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;768;768;2147483647;2029;2147483647;111348;2147483647;11;2147483647;111359;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C5\2_C5_6;MSH;06.12.2023 13:01
2_C5_7;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;804;781;18;2135;116;116602;6090;36;27;116638;6101;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C5\2_C5_7;MSH;06.12.2023 13:02
2_C5_8;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;806;757;39;2114;193;112346;5563;337;176;112683;5469;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C5\2_C5_8;MSH;06.12.2023 13:02
2_C5_9;PMR_ExStream22_Main_EPT;;C07;;;;;Trichoptera;C07_T_ohne;773;759;14;2095;122;113070;1898;140;158;113209;1763;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C5\2_C5_9;MSH;06.12.2023 13:03
2_C6_1;PMR_ExStream22_Main_EPT;;C07;;1520,11 mg;1521,59 mg;;Ephemeroptera;C07_E;231;197;15;724;55;11109;403;33;32;11141;417;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C6\2_C6_1;MSH;06.12.2023 13:04
2_C6_2;PMR_ExStream22_Main_EPT;;C07;;;;;Ephemeroptera;C07_E;225;194;22;699;119;11231;1024;51;35;11282;1023;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C6\2_C6_2;MSH;06.12.2023 13:05
2_C7_1;PMR_ExStream22_Main_EPT;;C08;;1536,98 mg;1537,94 mg;;Trichoptera;C08_T_ohne;273;182;85;497;185;6450;2932;102;118;6551;3034;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C7\2_C7_1;MSH;06.12.2023 13:44
2_C7_2;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;276;214;59;679;162;7837;1831;18;30;7854;1842;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C7\2_C7_2;MSH;06.12.2023 13:45
2_C8_1;PMR_ExStream22_Main_EPT;;C08;;1535,35 mg;1536,38 mg;;Trichoptera;C08_T_ohne;157;137;14;405;26;3366;461;6;6;3372;462;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C8\2_C8_1;MSH;06.12.2023 13:45
2_C8_2;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;166;121;42;346;64;3202;1080;16;13;3218;1091;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C8\2_C8_2;MSH;06.12.2023 13:46
2_C9_1;PMR_ExStream22_Main_EPT;;C08;;1518,30 mg;1535,81 mg;;Trichoptera;C08_T_ohne;774;757;24;1852;64;116154;7630;82;42;116235;7672;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C9\2_C9_1;MSH;06.12.2023 13:52
2_C9_2;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;790;766;27;1877;46;114608;7908;129;183;114737;8018;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C9\2_C9_2;MSH;06.12.2023 13:53
2_C9_3;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;778;758;12;2015;119;113493;1830;183;95;113676;1885;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C9\2_C9_3;MSH;06.12.2023 13:53
2_C9_4;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;775;759;16;1920;54;115098;1580;298;300;115396;1507;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C9\2_C9_4;MSH;06.12.2023 13:54
2_C9_5;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;23;22;1;60;2;228;8;0;0;228;8;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C9\2_C9_5;MSH;06.12.2023 13:54
2_C9_6;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;769;755;20;1837;10;114756;3339;147;206;114903;3132;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C9\2_C9_6;MSH;06.12.2023 13:54
2_C9_7;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;785;783;4;1880;48;122695;4468;91;61;122786;4528;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C9\2_C9_7;MSH;06.12.2023 13:55
2_C9_8;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;773;737;31;1824;40;113613;12572;85;80;113698;12582;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C9\2_C9_8;MSH;06.12.2023 13:55
2_C9_9;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;770;765;10;1808;24;117380;5440;21;16;117401;5453;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C9\2_C9_9;MSH;06.12.2023 13:56
2_C9_10;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;796;773;22;1887;84;117793;2738;172;141;117964;2663;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C9\2_C9_10;MSH;06.12.2023 13:56
2_C10_1;PMR_ExStream22_Main_EPT;;C08;;1529,57 mg;1544,35 mg;;Trichoptera;C08_T_ohne;746;746;2147483647;2383;2147483647;108737;2147483647;491;2147483647;109228;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C10\2_C10_1;MSH;06.12.2023 13:57
2_C10_2;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;783;771;7;2442;87;113752;3969;246;154;113998;3842;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C10\2_C10_2;MSH;06.12.2023 13:58
2_C10_3;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;773;717;43;2237;164;108864;7573;346;432;109210;7420;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C10\2_C10_3;MSH;06.12.2023 13:58
2_C10_4;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;760;750;9;2365;56;110702;4315;327;318;111029;4226;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C10\2_C10_4;MSH;06.12.2023 13:58
2_C10_5;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;776;755;14;2348;101;112485;2289;377;319;112863;2487;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C10\2_C10_5;MSH;06.12.2023 13:58
2_C10_6;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;763;739;15;2297;138;110395;3641;430;859;110825;3849;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C10\2_C10_6;MSH;06.12.2023 13:59
2_C11_1;PMR_ExStream22_Main_EPT;;C08;;1514,46 mg;1530,89 mg;;Trichoptera;C08_T_ohne;796;786;13;2050;70;122968;564;353;47;123322;610;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C11\2_C11_1;MSH;06.12.2023 13:59
2_C11_2;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;799;793;8;2245;9;123376;4517;294;329;123670;4846;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C11\2_C11_2;MSH;06.12.2023 14:00
2_C11_3;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;833;800;31;2343;198;126919;3810;281;328;127200;4100;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C11\2_C11_3;MSH;06.12.2023 14:00
2_C11_4;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;817;798;20;2368;91;124038;3810;26;20;124064;3801;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C11\2_C11_4;MSH;06.12.2023 14:01
2_C11_5;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;818;799;27;2181;48;124769;3254;528;74;125298;3180;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C11\2_C11_5;MSH;06.12.2023 14:01
2_C11_6;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;809;779;25;2188;185;121916;2540;285;419;122201;2678;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C11\2_C11_6;MSH;06.12.2023 14:01
2_C11_7;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;798;791;5;2193;26;124772;8404;420;270;125192;8241;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C11\2_C11_7;MSH;06.12.2023 14:02
2_C11_8;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;818;804;13;2329;74;123250;4915;119;110;123369;4814;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C11\2_C11_8;MSH;06.12.2023 14:02
2_C11_9;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;814;789;20;2236;78;124465;7651;240;232;124704;7855;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C11\2_C11_9;MSH;06.12.2023 14:03
2_C12_1;PMR_ExStream22_Main_EPT;;C08;;1528,58 mg;1546,76 mg;;Trichoptera;C08_T_ohne;785;756;38;1964;150;117136;2747;36;29;117172;2766;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C12\2_C12_1;MSH;06.12.2023 14:04
2_C12_2;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;763;748;20;1934;96;116384;3667;28;12;116413;3660;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C12\2_C12_2;MSH;06.12.2023 14:04
2_C12_3;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;762;762;2147483647;2145;2147483647;121377;2147483647;208;2147483647;121585;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C12\2_C12_3;MSH;06.12.2023 14:04
2_C12_4;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;811;781;35;2089;125;118647;8458;267;157;118914;8563;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C12\2_C12_4;MSH;06.12.2023 14:05
2_C12_5;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;794;782;21;2116;20;120065;4500;15;2;120080;4498;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C12\2_C12_5;MSH;06.12.2023 14:06
2_C12_6;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;803;793;8;2149;81;122867;6786;65;35;122932;6798;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C12\2_C12_6;MSH;06.12.2023 14:06
2_C12_7;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;788;788;2147483647;2093;2147483647;121220;2147483647;90;2147483647;121310;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C12\2_C12_7;MSH;06.12.2023 14:07
2_C12_8;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;796;761;27;2066;81;118087;5078;15;17;118102;5077;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C12\2_C12_8;MSH;06.12.2023 14:07
2_C12_9;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;789;785;6;1911;36;123264;175;52;64;123315;239;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C12\2_C12_9;MSH;06.12.2023 14:08
2_C12_10;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;775;769;5;2113;75;120339;2230;154;253;120494;1977;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_C12\2_C12_10;MSH;06.12.2023 14:09
2_D1_1;PMR_ExStream22_Main_EPT;;C08;;1526,10 mg;1530,82 mg;;Trichoptera;C08_T_mit;378;320;71;743;140;14608;2896;1;1;14609;2897;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D1\2_D1_1;MSH;06.12.2023 14:10
2_D1_2;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_mit;383;318;89;719;166;14642;3958;2;3;14644;3958;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D1\2_D1_2;MSH;06.12.2023 14:10
2_D1_3;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_mit;381;294;61;691;101;13634;2685;1;1;13635;2685;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D1\2_D1_3;MSH;06.12.2023 14:11
2_D1_4;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_mit;389;236;155;553;319;11049;7137;1;3;11051;7137;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D1\2_D1_4;MSH;06.12.2023 14:12
2_D2_1;PMR_ExStream22_Main_EPT;;C08;;1521,52 mg;1528,30 mg;;Ephemeroptera;C08_E;894;873;20;2629;153;100283;5526;1942;1803;102225;7268;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D2\2_D2_1;MSH;06.12.2023 14:13
2_D2_2;PMR_ExStream22_Main_EPT;;C08;;;;;Ephemeroptera;C08_E;810;797;9;2570;147;96091;6094;2330;530;98421;5650;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D2\2_D2_2;MSH;06.12.2023 14:13
2_D3_ohne_1;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T;72;66;4;189;40;857;181;1;2;858;181;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D3_ohne\2_D3_ohne_1;MSH;06.12.2023 14:16
2_D3_1;PMR_ExStream22_Main_EPT;;C08;;1516,51 mg;1517,71 mg;;Trichoptera;C08_T_ohne;75;68;4;186;21;836;85;0;1;836;85;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D3\2_D3_1;MSH;06.12.2023 14:19
2_D3_2;PMR_ExStream22_Main_EPT;;C08;;;;;Trichoptera;C08_T_ohne;66;57;5;162;23;760;105;1;2;762;105;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D3\2_D3_2;MSH;06.12.2023 14:20
2_D4_1;PMR_ExStream22_Main_EPT;;C09;;1524,66 mg;1526,25 mg;;Trichoptera;C09_T_ohne;467;327;132;1091;422;19776;7705;196;131;19972;7790;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D4\2_D4_1;MSH;06.12.2023 14:30
