Sample Name/Number;Species Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter (max);Max Feret Diameter (mean);Max Feret Diameter (std. dev.);Perimeter (mean);Perimeter (std. dev.);Area (mean);Area(std. dev.);Holes (mean);Holes (std. dev.);Area+Holes (mean);Area+Holes (std. dev.);Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM)
3_C2_4;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;1076;193;346;573;1158;26300;67167;53;218;26353;67308;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C2\3_C2_4;MSH;07.12.2023 11:09
3_C2_5;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;1035;1008;26;3560;235;186254;8552;1876;1479;188130;9616;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C2\3_C2_5;MSH;07.12.2023 11:12
3_C2_6;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;1080;1048;28;3669;581;185295;7309;627;398;185922;6915;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C2\3_C2_6;MSH;07.12.2023 11:12
3_C2_7;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;1046;1046;2147483647;3239;2147483647;186473;2147483647;1492;2147483647;187965;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C2\3_C2_7;MSH;07.12.2023 11:13
3_C2_8;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;1043;1013;28;3454;276;186914;10968;3220;307;190134;10946;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C2\3_C2_8;MSH;07.12.2023 11:14
3_C2_9;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;1042;1042;2147483647;3504;2147483647;186698;2147483647;591;2147483647;187289;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C2\3_C2_9;MSH;07.12.2023 11:15
3_C2_10;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;1003;998;7;3652;398;186640;8432;1278;1034;187918;9464;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C2\3_C2_10;MSH;07.12.2023 11:15
3_C3_1;PMR_ExStream22_Main_EPT;;C14;;1518,95;1568,16;;Trichoptera;C14_T_ohne;1028;1028;2147483647;2685;2147483647;190327;2147483647;538;2147483647;190865;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C3\3_C3_1;MSH;07.12.2023 11:17
3_C4_1;PMR_ExStream22_Main_EPT;;C14;;1519,55;1522,05;;Ephemeroptera;C14_E;708;675;30;1990;284;36800;3879;98;83;36898;3913;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C4\3_C4_1;MSH;07.12.2023 11:24
3_C4_3;PMR_ExStream22_Main_EPT;;C14;;;;;Ephemeroptera;C14_E;731;382;321;1055;884;19924;18319;21;24;19944;18335;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C4\3_C4_3;MSH;07.12.2023 11:25
3_C4_4;PMR_ExStream22_Main_EPT;;C14;;;;;Ephemeroptera;C14_E;722;689;30;1974;138;36580;560;93;45;36673;532;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C4\3_C4_4;MSH;07.12.2023 11:26
3_C5_1;PMR_ExStream22_Main_EPT;;C14;;1516,28;1517,00;;Ephemeroptera;C14_E;157;145;4;394;27;3766;364;2;2;3768;364;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C5\3_C5_1;MSH;07.12.2023 11:28
3_C5_2;PMR_ExStream22_Main_EPT;;C14;;;;;Ephemeroptera;C14_E;149;141;2;415;35;3404;178;7;6;3411;179;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C5\3_C5_2;MSH;07.12.2023 11:28
3_C6_1;PMR_ExStream22_Main_EPT;;C15;;1525,79;1526,98;;Trichoptera;C15_T_ohne;247;197;45;537;62;6894;1600;15;16;6909;1604;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C6\3_C6_1;MSH;07.12.2023 11:40
3_C6_2;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_ohne;254;234;21;633;68;8880;803;56;47;8936;837;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C6\3_C6_2;MSH;07.12.2023 11:40
3_C7_1;PMR_ExStream22_Main_EPT;;C15;;1518,59;1519,51;;Trichoptera;C15_T_ohne;313;279;42;932;120;16680;2053;183;88;16863;2070;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C7\3_C7_1;MSH;07.12.2023 11:41
3_C7_2;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_ohne;318;236;72;884;250;14144;3524;160;164;14304;3676;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C7\3_C7_2;MSH;07.12.2023 11:41
3_C8_1;PMR_ExStream22_Main_EPT;;C15;;1530,73;1532,81;;Trichoptera;C15_T_ohne;521;407;93;1198;159;26254;4771;48;31;26302;4788;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C8\3_C8_1;MSH;07.12.2023 11:42
3_C8_2;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_ohne;527;505;16;1441;127;30519;1330;88;36;30607;1335;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C8\3_C8_2;MSH;07.12.2023 11:42
3_C9_1;PMR_ExStream22_Main_EPT;;C15;;1516,09;1517,52;;Trichoptera;C15_T_ohne;253;219;36;637;64;7576;1238;25;38;7601;1262;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C9\3_C9_1;MSH;07.12.2023 11:43
3_C9_2;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_ohne;257;198;53;571;80;7315;2145;25;27;7340;2156;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C9\3_C9_2;MSH;07.12.2023 11:49
3_C10_1;PMR_ExStream22_Main_EPT;;C15;;1534,55;1535,54;;Trichoptera;C15_T_ohne;261;199;56;709;171;8212;2113;41;68;8254;2142;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C10\3_C10_1;MSH;07.12.2023 11:51
3_C10_2;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_ohne;240;217;11;751;55;8774;488;34;39;8808;507;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C10\3_C10_2;MSH;07.12.2023 11:51
3_C11_1;PMR_ExStream22_Main_EPT;;C15;;1523,28;1524,18;;Trichoptera;C15_T_ohne;285;209;76;471;148;6973;2552;10;7;6982;2553;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C11\3_C11_1;MSH;07.12.2023 11:52
3_C11_2;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_ohne;294;206;88;467;176;6943;2984;2;2;6946;2984;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C11\3_C11_2;MSH;07.12.2023 11:52
3_C12_1;PMR_ExStream22_Main_EPT;;C15;;1526,67;1527,79;;Trichoptera;C15_T_ohne;149;114;33;311;47;2445;728;10;11;2455;728;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C12\3_C12_1;MSH;07.12.2023 11:53
3_C12_2;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_ohne;151;134;4;350;12;2720;126;13;16;2733;134;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C12\3_C12_2;MSH;07.12.2023 11:54
3_D1_1;PMR_ExStream22_Main_EPT;;C15;;1521,71;1522,91;;Trichoptera;C15_T_ohne;324;244;86;623;191;7602;2345;19;18;7621;2352;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D1\3_D1_1;MSH;07.12.2023 11:54
3_D1_2;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_ohne;328;311;12;781;79;9530;236;29;39;9559;229;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D1\3_D1_2;MSH;07.12.2023 11:55
3_D3_1;PMR_ExStream22_Main_EPT;;C15;;1524,80;1538,94;;Trichoptera;C15_T_mit;313;248;72;657;168;19331;7842;3;1;19335;7841;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D3\3_D3_1;MSH;07.12.2023 11:59
3_D3_2;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit;306;251;71;657;157;22150;8744;2;2;22152;8743;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D3\3_D3_2;MSH;07.12.2023 11:59
3_D3_3;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit;307;251;75;650;126;18116;4626;1;1;18117;4627;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D3\3_D3_3;MSH;07.12.2023 12:00
3_D3_4;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit;308;274;44;696;105;23996;7015;0;1;23996;7015;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D3\3_D3_4;MSH;07.12.2023 12:00
3_D3_5;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit;274;269;6;684;3;23218;435;1;1;23218;433;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D3\3_D3_5;MSH;07.12.2023 12:00
3_D3_6;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit;319;250;72;651;143;19456;5308;2;2;19459;5309;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D3\3_D3_6;MSH;07.12.2023 12:01
3_D3_7;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit;317;274;49;705;113;21038;1309;4;3;21042;1312;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D3\3_D3_7;MSH;07.12.2023 12:01
3_D3_8;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit;316;221;86;587;197;17900;7217;3;3;17902;7219;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D3\3_D3_8;MSH;07.12.2023 12:01
3_D3_9;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit;317;266;61;689;135;21240;4800;3;1;21243;4801;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D3\3_D3_9;MSH;07.12.2023 12:02
3_D4_1;PMR_ExStream22_Main_EPT;;C15;;1520,38;1580,16;;Trichoptera;C15_T_mit zerteilt;357;342;17;1064;164;58644;17302;31;20;58675;17319;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D4\3_D4_1;MSH;07.12.2023 12:04
3_D4_2;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit zerteilt;394;361;20;1027;181;48503;20661;76;163;48579;20613;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D4\3_D4_2;MSH;07.12.2023 12:04
3_D4_3;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit zerteilt;378;359;29;1033;132;50071;13939;6;4;50077;13941;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D4\3_D4_3;MSH;07.12.2023 12:04
3_D4_4;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit zerteilt;386;331;42;925;144;42579;13164;6;8;42585;13163;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D4\3_D4_4;MSH;07.12.2023 12:05
3_D4_5;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit zerteilt;365;354;8;999;86;51162;11286;8;5;51170;11284;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D4\3_D4_5;MSH;07.12.2023 12:05
3_D4_6;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit zerteilt;348;343;6;848;17;33968;2149;3;2;33971;2148;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D4\3_D4_6;MSH;07.12.2023 12:05
3_D4_7;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit zerteilt;356;353;4;1116;24;65666;1128;26;11;65692;1117;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D4\3_D4_7;MSH;07.12.2023 12:06
3_D4_8;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit zerteilt;370;341;30;966;83;43812;8138;15;17;43826;8145;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D4\3_D4_8;MSH;07.12.2023 12:06
3_D4_9;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit zerteilt;354;341;16;984;162;48922;17404;4;3;48926;17405;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D4\3_D4_9;MSH;07.12.2023 12:06
3_D4_10;PMR_ExStream22_Main_EPT;;C15;;;;;Trichoptera;C15_T_mit zerteilt;372;351;26;1022;126;51181;14652;15;17;51195;14658;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D4\3_D4_10;MSH;07.12.2023 12:06
3_D5_1;PMR_ExStream22_Main_EPT;;C15;;1523,76;1532,53;;Ephemeroptera;C15_E;1002;998;6;3164;40;101361;172;237;15;101598;181;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D5\3_D5_1;MSH;07.12.2023 12:07
3_D5_2;PMR_ExStream22_Main_EPT;;C15;;;;;Ephemeroptera;C15_E;1013;993;12;3518;228;115313;12236;10526;5141;125840;17373;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D5\3_D5_2;MSH;07.12.2023 12:10
3_D5_3;PMR_ExStream22_Main_EPT;;C15;;;;;Ephemeroptera;C15_E;1050;1033;19;3533;62;109773;909;388;40;110161;919;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D5\3_D5_3;MSH;07.12.2023 12:11
3_D5_4;PMR_ExStream22_Main_EPT;;C15;;;;;Ephemeroptera;C15_E;980;974;4;3328;399;117701;6810;702;165;118403;6654;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D5\3_D5_4;MSH;07.12.2023 12:12
3_D5_5;PMR_ExStream22_Main_EPT;;C15;;;;;Ephemeroptera;C15_E_2 cerci verloren;1047;1007;21;2757;360;104114;1226;170;159;104284;1383;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D5\3_D5_5;MSH;07.12.2023 12:13
3_D7_1;PMR_ExStream22_Main_EPT;;C15;;1513,01;1513,89;;Ephemeroptera;C15_E;164;146;11;485;36;4329;449;30;28;4359;473;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D7\3_D7_1;MSH;07.12.2023 12:14
3_D7_2;PMR_ExStream22_Main_EPT;;C15;;;;;Ephemeroptera;C15_E;165;124;38;363;122;3401;1537;21;26;3423;1558;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D7\3_D7_2;MSH;07.12.2023 12:15
3_D8_1;PMR_ExStream22_Main_EPT;;C15;;1522,89;1531,97;;Ephemeroptera;C15_E;749;720;13;3995;218;130897;1613;2888;495;133786;1506;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D8\3_D8_1;MSH;07.12.2023 12:16
3_D8_2;PMR_ExStream22_Main_EPT;;C15;;;;;Ephemeroptera;C15_E;809;779;24;3433;97;114672;6666;1576;684;116248;7332;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_D8\3_D8_2;MSH;07.12.2023 12:17
